15:24:38.318  [WebRTC] ⏳ Waiting for local stream to be ready...
15:24:38.318  [WebRTC] 🔍 hasLocalStream: Object
15:24:38.318  [WebRTC] ✅ Local stream is ready!
15:24:38.318  [WebRTC] Creating peer connection for: cmeifn5qp002dkunge64m0xss
15:24:38.318  [WebRTC] ⚠️ Peer connection already exists for: cmeifn5qp002dkunge64m0xss Object
15:24:38.318  [WebRTC] ✅ Reusing healthy existing connection for: cmeifn5qp002dkunge64m0xss
15:24:38.320  [WebRTC] 🔍 hasLocalStream: Object
15:24:38.321  [CallModal] 🔄 Retrying offer creation after delay
15:24:38.321  [WebRTC] 📞 Safe creating offer for participant: cmeifn5qp002dkunge64m0xss
15:24:38.321  [WebRTC] ⏳ Waiting for local stream to be ready...
15:24:38.321  [WebRTC] 🔍 hasLocalStream: Object
15:24:38.321  [WebRTC] ✅ Local stream is ready!
15:24:38.321  [WebRTC] Creating peer connection for: cmeifn5qp002dkunge64m0xss
15:24:38.321  [WebRTC] ⚠️ Peer connection already exists for: cmeifn5qp002dkunge64m0xss Object
15:24:38.321  [WebRTC] ✅ Reusing healthy existing connection for: cmeifn5qp002dkunge64m0xss
15:24:38.324  [WebRTC] 🚀 Optimizing SDP for ultra-low latency...
15:24:38.324  [WebRTC] ✅ SDP optimized for ultra-low latency
15:24:38.325  [WebRTC] 🚀 Optimizing SDP for ultra-low latency...
15:24:38.325  [WebRTC] ✅ SDP optimized for ultra-low latency
15:24:38.326  [WebRTC] 🚀 Optimizing SDP for ultra-low latency...
15:24:38.326  [WebRTC] ✅ SDP optimized for ultra-low latency
15:24:38.328  [WebRTC] 🔍 Post-offer state for cmeumah180000kuygq63oa1qx : Object
15:24:38.329  [WebRTC] 📡 Sending offer to participant: cmeifn5qp002dkunge64m0xss
15:24:38.329  [CallModal] ✅ Delayed offer created successfully
15:24:38.329  [WebRTC] 🚀 Optimizing SDP for ultra-low latency...
15:24:38.330  [WebRTC] ✅ SDP optimized for ultra-low latency
15:24:38.331  [WebRTC] 🚀 Optimizing SDP for ultra-low latency...
15:24:38.331  [WebRTC] ✅ SDP optimized for ultra-low latency
15:24:38.333  [WebRTC] 🚀 Optimizing SDP for ultra-low latency...
15:24:38.333  [WebRTC] ✅ SDP optimized for ultra-low latency
15:24:38.335  [CallModal] Rendered - voice call opened
15:24:38.335  [CallModal] Rendered - voice call opened
15:24:38.336  [VoiceParticipant] Zber Samolde voice activity debug: Object
15:24:38.336  [VoiceParticipant] Zber Samolde voice activity debug: Object
15:24:38.336  [VoiceParticipant] Tester2 voice activity debug: Object
15:24:38.336  [VoiceParticipant] Tester2 voice activity debug: Object
15:24:38.338  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
15:24:38.338  [CallModal] Stream details: Object
15:24:38.338  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
15:24:38.339  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
15:24:38.340  [VoiceActivity] Effect triggered: Object
15:24:38.340  [VoiceActivity] No stream provided, cleaning up
15:24:38.340  [VoiceActivity] Effect triggered: Object
15:24:38.340  [VoiceActivity] Initializing for stream: 8e685cff-6da0-4dfd-be92-d076abf9372f with 1 audio tracks
15:24:38.369  [VoiceActivity] Effect triggered: Object
15:24:38.369  [VoiceActivity] No stream provided, cleaning up
15:24:38.369  [VoiceActivity] Effect triggered: Object
15:24:38.369  [VoiceActivity] Initializing for stream: 8e685cff-6da0-4dfd-be92-d076abf9372f with 1 audio tracks
15:24:38.370  [WebRTC] 🔍 Post-offer state for cmeifn5qp002dkunge64m0xss : Object
